Jahr,Altersgruppe,Attribute,Value
2020,58,weiblich,669166
2020,58,Insgesamt,1336643
2020,59,männlich,651559
2020,59,weiblich,659580
2020,59,Insgesamt,1311139
2020,60,männlich,625349
2020,60,weiblich,636586
2020,60,Insgesamt,1261935
2020,61,männlich,603536
2020,61,weiblich,616485
2020,61,Insgesamt,1220021
2020,62,männlich,565533
2020,62,weiblich,581134
2020,62,Insgesamt,1146667
2020,63,männlich,546840
2020,63,weiblich,566602
2020,63,Insgesamt,1113442
2020,64,männlich,525303
2020,64,weiblich,550769
2020,64,Insgesamt,1076072
2020,65,männlich,501022
2020,65,weiblich,534287
2020,65,Insgesamt,1035309
2020,66,männlich,481970
2020,66,weiblich,525482
2020,66,Insgesamt,1007452
2020,67,männlich,459340
2020,67,weiblich,508215
2020,67,Insgesamt,967555
2020,68,männlich,453055
2020,68,weiblich,505233
2020,68,Insgesamt,958288
2020,69,männlich,438401
2020,69,weiblich,492099
2020,69,Insgesamt,930500
2020,70,männlich,433126
2020,70,weiblich,488644
2020,70,Insgesamt,921770
2020,71,männlich,413894
2020,71,weiblich,467353
2020,71,Insgesamt,881247
2020,72,männlich,373068
2020,72,weiblich,421940
2020,72,Insgesamt,795008
2020,73,männlich,342891
2020,73,weiblich,394797
2020,73,Insgesamt,737688
2020,74,männlich,291535
2020,74,weiblich,340822
2020,74,Insgesamt,632357
2020,75,männlich,247817
2020,75,weiblich,298935
2020,75,Insgesamt,546752
2020,76,männlich,325168
2020,76,weiblich,393829
2020,76,Insgesamt,718997
2020,77,männlich,322499
2020,77,weiblich,394559
2020,77,Insgesamt,717058
2020,78,männlich,303252
2020,78,weiblich,377093
2020,78,Insgesamt,680345
2020,79,männlich,352294
2020,79,weiblich,452582
2020,79,Insgesamt,804876
2020,80,männlich,351946
2020,80,weiblich,466513
2020,80,Insgesamt,818459
2020,81,männlich,328240
2020,81,weiblich,447212
2020,81,Insgesamt,775452
2020,82,männlich,286767
2020,82,weiblich,400691
2020,82,Insgesamt,687458
2020,83,männlich,247423
2020,83,weiblich,357041
2020,83,Insgesamt,604464
2020,84,männlich,217942
2020,84,weiblich,326727
2020,84,Insgesamt,544669
2020,85 +,männlich,850877
2020,85 +,weiblich,1655055
2020,85 +,Insgesamt,2505932
2020,Insgesamt,männlich,41000000
2020,Insgesamt,weiblich,42000000
2020,Insgesamt,Insgesamt,83155031
2021,unter 1 Jahr,männlich,406097
2021,unter 1 Jahr,weiblich,385157
2021,unter 1 Jahr,Insgesamt,791254
2021,1,männlich,401359
2021,1,weiblich,379436
2021,1,Insgesamt,780795
2021,2,männlich,404878
2021,2,weiblich,384267
2021,2,Insgesamt,789145
2021,3,männlich,412034
2021,3,weiblich,391300
2021,3,Insgesamt,803334
2021,4,männlich,416024
2021,4,weiblich,394781
2021,4,Insgesamt,810805
2021,5,männlich,417887
2021,5,weiblich,398255
2021,5,Insgesamt,816142
2021,6,männlich,405618
2021,6,weiblich,383779
2021,6,Insgesamt,789397
2021,7,männlich,400215
2021,7,weiblich,379063
2021,7,Insgesamt,779278
2021,8,männlich,386770
2021,8,weiblich,365699
2021,8,Insgesamt,752469
2021,9,männlich,386136
2021,9,weiblich,364719
2021,9,Insgesamt,750855
2021,10,männlich,377542
2021,10,weiblich,357124
2021,10,Insgesamt,734666
2021,11,männlich,386600
2021,11,weiblich,366000
2021,11,Insgesamt,752600
2021,12,männlich,381515
2021,12,weiblich,359732
2021,12,Insgesamt,741247
2021,13,männlich,390561
2021,13,weiblich,369519
2021,13,Insgesamt,760080
2021,14,männlich,388940
2021,14,weiblich,365928
2021,14,Insgesamt,754868
2021,15,männlich,381718
2021,15,weiblich,358300
2021,15,Insgesamt,740018
2021,16,männlich,386716
2021,16,weiblich,363341
2021,16,Insgesamt,750057
2021,17,männlich,394974
2021,17,weiblich,371275
2021,17,Insgesamt,766249
2021,18,männlich,398995
2021,18,weiblich,373955
2021,18,Insgesamt,772950
2021,19,männlich,412995
2021,19,weiblich,384711
2021,19,Insgesamt,797706
2021,20,männlich,431701
2021,20,weiblich,399734
2021,20,Insgesamt,831435
2021,21,männlich,460307
2021,21,weiblich,423980
2021,21,Insgesamt,884287
2021,22,männlich,474807
2021,22,weiblich,428184
2021,22,Insgesamt,902991
2021,23,männlich,486852
2021,23,weiblich,443280
2021,23,Insgesamt,930132
2021,24,männlich,510571
2021,24,weiblich,463111
2021,24,Insgesamt,973682
2021,25,männlich,505883
2021,25,weiblich,462712
2021,25,Insgesamt,968595
2021,26,männlich,497899
2021,26,weiblich,455858
2021,26,Insgesamt,953757
2021,27,männlich,503198
2021,27,weiblich,463010
2021,27,Insgesamt,966208
2021,28,männlich,516319
2021,28,weiblich,478314
2021,28,Insgesamt,994633
2021,29,männlich,522376
2021,29,weiblich,487160
2021,29,Insgesamt,1009536
2021,30,männlich,538596
2021,30,weiblich,503815
2021,30,Insgesamt,1042411
2021,31,männlich,586563
2021,31,weiblich,547591
2021,31,Insgesamt,1134154
2021,32,männlich,576449
2021,32,weiblich,542256
2021,32,Insgesamt,1118705
2021,33,männlich,588800
2021,33,weiblich,552979
2021,33,Insgesamt,1141779
2021,34,männlich,574855
2021,34,weiblich,541700
2021,34,Insgesamt,1116555
2021,35,männlich,560457
2021,35,weiblich,534525
2021,35,Insgesamt,1094982
2021,36,männlich,542297
2021,36,weiblich,519036
2021,36,Insgesamt,1061333
2021,37,männlich,536692
2021,37,weiblich,516341
2021,37,Insgesamt,1053033
2021,38,männlich,534769
2021,38,weiblich,518454
2021,38,Insgesamt,1053223
2021,39,männlich,543567
2021,39,weiblich,529056
2021,39,Insgesamt,1072623
2021,40,männlich,535213
2021,40,weiblich,527360
2021,40,Insgesamt,1062573
2021,41,männlich,536139
2021,41,weiblich,530491
2021,41,Insgesamt,1066630
2021,42,männlich,509647
2021,42,weiblich,504988
2021,42,Insgesamt,1014635
2021,43,männlich,502153
2021,43,weiblich,497430
2021,43,Insgesamt,999583
2021,44,männlich,496878
2021,44,weiblich,492000
2021,44,Insgesamt,988878
2021,45,männlich,485871
2021,45,weiblich,484089
2021,45,Insgesamt,969960
2021,46,männlich,473754
2021,46,weiblich,470050
2021,46,Insgesamt,943804
2021,47,männlich,477217
2021,47,weiblich,477017
2021,47,Insgesamt,954234
2021,48,männlich,479512
2021,48,weiblich,480436
2021,48,Insgesamt,959948
2021,49,männlich,519348
2021,49,weiblich,517110
2021,49,Insgesamt,1036458
2021,50,männlich,569621
2021,50,weiblich,566089
2021,50,Insgesamt,1135710
2021,51,männlich,589256
2021,51,weiblich,585498
2021,51,Insgesamt,1174754
2021,52,männlich,632901
2021,52,weiblich,624976
2021,52,Insgesamt,1257877
2021,53,männlich,660615
2021,53,weiblich,652838
2021,53,Insgesamt,1313453
2021,54,männlich,674763
2021,54,weiblich,668555
2021,54,Insgesamt,1343318
2021,55,männlich,690613
2021,55,weiblich,683906
2021,55,Insgesamt,1374519
2021,56,männlich,690594
2021,56,weiblich,683344
2021,56,Insgesamt,1373938
2021,57,männlich,699204
2021,57,weiblich,695210
2021,57,Insgesamt,1394414
2021,58,männlich,688851
2021,58,weiblich,687826
2021,58,Insgesamt,1376677
2021,59,männlich,661238
2021,59,weiblich,666011
2021,59,Insgesamt,1327249
2021,60,männlich,644532
2021,60,weiblich,655992
2021,60,Insgesamt,1300524
2021,61,männlich,618018
2021,61,weiblich,632757
2021,61,Insgesamt,1250775
2021,62,männlich,595750
2021,62,weiblich,612540
2021,62,Insgesamt,1208290
2021,63,männlich,557493
2021,63,weiblich,576804
2021,63,Insgesamt,1134297
2021,64,männlich,538134
2021,64,weiblich,562024
2021,64,Insgesamt,1100158
2021,65,männlich,515917
2021,65,weiblich,545892
2021,65,Insgesamt,1061809
2021,66,männlich,491362
2021,66,weiblich,529031
2021,66,Insgesamt,1020393
2021,67,männlich,472107
2021,67,weiblich,519841
2021,67,Insgesamt,991948
2021,68,männlich,449515
2021,68,weiblich,502401
2021,68,Insgesamt,951916
2021,69,männlich,442755
2021,69,weiblich,499109
2021,69,Insgesamt,941864
2021,70,männlich,427480
2021,70,weiblich,485566
2021,70,Insgesamt,913046
2021,71,männlich,421565
2021,71,weiblich,481432
2021,71,Insgesamt,902997
2021,72,männlich,402268
2021,72,weiblich,459897
2021,72,Insgesamt,862165
2021,73,männlich,361662
2021,73,weiblich,414472
2021,73,Insgesamt,776134
2021,74,männlich,331581
2021,74,weiblich,387369
2021,74,Insgesamt,718950
2021,75,männlich,280823
2021,75,weiblich,333384
2021,75,Insgesamt,614207
2021,76,männlich,238135
2021,76,weiblich,291918
2021,76,Insgesamt,530053
2021,77,männlich,311304
2021,77,weiblich,383592
2021,77,Insgesamt,694896
2021,78,männlich,307745
2021,78,weiblich,383456
2021,78,Insgesamt,691201
2021,79,männlich,288061
2021,79,weiblich,365204
2021,79,Insgesamt,653265
2021,80,männlich,332830
2021,80,weiblich,436435
2021,80,Insgesamt,769265
2021,81,männlich,329868
2021,81,weiblich,447776
2021,81,Insgesamt,777644
2021,82,männlich,305937
2021,82,weiblich,426823
2021,82,Insgesamt,732760
2021,83,männlich,264560
2021,83,weiblich,380009
2021,83,Insgesamt,644569
2021,84,männlich,226204
2021,84,weiblich,335769
2021,84,Insgesamt,561973
2021,85 +,männlich,907259
2021,85 +,weiblich,1718185
2021,85 +,Insgesamt,2625444
2021,Insgesamt,männlich,41000000
2021,Insgesamt,weiblich,42000000
2021,Insgesamt,Insgesamt,83237124
2022,unter 1 Jahr,männlich,371620
2022,unter 1 Jahr,weiblich,353091
2022,unter 1 Jahr,Insgesamt,724711
2022,1,männlich,402947
2022,1,weiblich,383073
2022,1,Insgesamt,786020
2022,2,männlich,397167
2022,2,weiblich,376663
2022,2,Insgesamt,773830
2022,3,männlich,401210
2022,3,weiblich,381213
2022,3,Insgesamt,782423
2022,4,männlich,408366
2022,4,weiblich,389398
2022,4,Insgesamt,797764
2022,5,männlich,413409
2022,5,weiblich,393576
2022,5,Insgesamt,806985
2022,6,männlich,415645
2022,6,weiblich,397383
2022,6,Insgesamt,813028
2022,7,männlich,405004
2022,7,weiblich,384455
2022,7,Insgesamt,789459
2022,8,männlich,401907
2022,8,weiblich,382678
2022,8,Insgesamt,784585
2022,9,männlich,388725
2022,9,weiblich,369433
2022,9,Insgesamt,758158
2022,10,männlich,389846
2022,10,weiblich,369064
2022,10,Insgesamt,758910
2022,11,männlich,383522
2022,11,weiblich,364160
2022,11,Insgesamt,747682
2022,12,männlich,392945
2022,12,weiblich,373513
2022,12,Insgesamt,766458
2022,13,männlich,388255
2022,13,weiblich,367063
2022,13,Insgesamt,755318
2022,14,männlich,396800
2022,14,weiblich,376837
2022,14,Insgesamt,773637
2022,15,männlich,395888
2022,15,weiblich,372986
2022,15,Insgesamt,768874
2022,16,männlich,391805
2022,16,weiblich,366733
2022,16,Insgesamt,758538
2022,17,männlich,397696
2022,17,weiblich,371873
2022,17,Insgesamt,769569
2022,18,männlich,406519
2022,18,weiblich,379413
2022,18,Insgesamt,785932
2022,19,männlich,401221
2022,19,weiblich,380466
2022,19,Insgesamt,781687
2022,20,männlich,416416
2022,20,weiblich,392456
2022,20,Insgesamt,808872
2022,21,männlich,434971
2022,21,weiblich,406504
2022,21,Insgesamt,841475
2022,22,männlich,465663
2022,22,weiblich,430593
2022,22,Insgesamt,896256
2022,23,männlich,481164
2022,23,weiblich,435255
2022,23,Insgesamt,916419
2022,24,männlich,493879
2022,24,weiblich,449972
2022,24,Insgesamt,943851
2022,25,männlich,508926
2022,25,weiblich,465657
2022,25,Insgesamt,974583
2022,26,männlich,500266
2022,26,weiblich,460547
2022,26,Insgesamt,960813
2022,27,männlich,491291
2022,27,weiblich,453785
2022,27,Insgesamt,945076
2022,28,männlich,496516
2022,28,weiblich,460534
2022,28,Insgesamt,957050
2022,29,männlich,510864
2022,29,weiblich,477861
2022,29,Insgesamt,988725
2022,30,männlich,519699
2022,30,weiblich,489290
2022,30,Insgesamt,1008989
2022,31,männlich,533953
2022,31,weiblich,505238
2022,31,Insgesamt,1039191
2022,32,männlich,581101
2022,32,weiblich,551069
2022,32,Insgesamt,1132170
2022,33,männlich,573900
2022,33,weiblich,547171
2022,33,Insgesamt,1121071
2022,34,männlich,587914
2022,34,weiblich,560417
2022,34,Insgesamt,1148331
2022,35,männlich,575904
2022,35,weiblich,551306
2022,35,Insgesamt,1127210
2022,36,männlich,563733
2022,36,weiblich,546488
2022,36,Insgesamt,1110221
2022,37,männlich,547102
2022,37,weiblich,530728
2022,37,Insgesamt,1077830
2022,38,männlich,542058
2022,38,weiblich,529260
2022,38,Insgesamt,1071318
2022,39,männlich,541155
2022,39,weiblich,531177
2022,39,Insgesamt,1072332
2022,40,männlich,549051
2022,40,weiblich,540348
2022,40,Insgesamt,1089399
2022,41,männlich,540234
2022,41,weiblich,537964
2022,41,Insgesamt,1078198
2022,42,männlich,541191
2022,42,weiblich,539020
2022,42,Insgesamt,1080211
2022,43,männlich,514117
2022,43,weiblich,512717
2022,43,Insgesamt,1026834
2022,44,männlich,506040
2022,44,weiblich,503518
2022,44,Insgesamt,1009558
2022,45,männlich,499959
2022,45,weiblich,496423
2022,45,Insgesamt,996382
2022,46,männlich,487413
2022,46,weiblich,487059
2022,46,Insgesamt,974472
2022,47,männlich,473745
2022,47,weiblich,472709
2022,47,Insgesamt,946454
2022,48,männlich,477814
2022,48,weiblich,478422
2022,48,Insgesamt,956236
2022,49,männlich,479176
2022,49,weiblich,479884
2022,49,Insgesamt,959060
2022,50,männlich,518922
2022,50,weiblich,518889
2022,50,Insgesamt,1037811
2022,51,männlich,572069
2022,51,weiblich,570857
2022,51,Insgesamt,1142926
2022,52,männlich,590575
2022,52,weiblich,589030
2022,52,Insgesamt,1179605
2022,53,männlich,633397
2022,53,weiblich,626903
2022,53,Insgesamt,1260300
2022,54,männlich,659407
2022,54,weiblich,652014
2022,54,Insgesamt,1311421
2022,55,männlich,671420
2022,55,weiblich,665330
2022,55,Insgesamt,1336750
2022,56,männlich,685173
2022,56,weiblich,679670
2022,56,Insgesamt,1364843
2022,57,männlich,682621
2022,57,weiblich,676975
2022,57,Insgesamt,1359596
2022,58,männlich,688443
2022,58,weiblich,688982
2022,58,Insgesamt,1377425
2022,59,männlich,676518
2022,59,weiblich,681073
2022,59,Insgesamt,1357591
2022,60,männlich,652126
2022,60,weiblich,661887
2022,60,Insgesamt,1314013
2022,61,männlich,638368
2022,61,weiblich,653550
2022,61,Insgesamt,1291918
2022,62,männlich,607509
2022,62,weiblich,630549
2022,62,Insgesamt,1238058
2022,63,männlich,584113
2022,63,weiblich,610808
2022,63,Insgesamt,1194921
2022,64,männlich,545258
2022,64,weiblich,573706
2022,64,Insgesamt,1118964
2022,65,männlich,529491
2022,65,weiblich,558802
2022,65,Insgesamt,1088293
2022,66,männlich,511470
2022,66,weiblich,542726
2022,66,Insgesamt,1054196
2022,67,männlich,485342
2022,67,weiblich,524751
2022,67,Insgesamt,1010093
2022,68,männlich,465781
2022,68,weiblich,514932
2022,68,Insgesamt,980713
2022,69,männlich,441288
2022,69,weiblich,496316
2022,69,Insgesamt,937604
2022,70,männlich,433437
2022,70,weiblich,492008
2022,70,Insgesamt,925445
2022,71,männlich,417968
2022,71,weiblich,478339
2022,71,Insgesamt,896307
2022,72,männlich,408953
2022,72,weiblich,473308
2022,72,Insgesamt,882261
2022,73,männlich,388620
2022,73,weiblich,450510
2022,73,Insgesamt,839130
2022,74,männlich,347887
2022,74,weiblich,404185
2022,74,Insgesamt,752072
2022,75,männlich,317388
2022,75,weiblich,376216
2022,75,Insgesamt,693604
2022,76,männlich,266772
2022,76,weiblich,323256
2022,76,Insgesamt,590028
2022,77,männlich,225064
2022,77,weiblich,281173
2022,77,Insgesamt,506237
2022,78,männlich,292940
2022,78,weiblich,367763
2022,78,Insgesamt,660703
2022,79,männlich,286932
2022,79,weiblich,365701
2022,79,Insgesamt,652633
2022,80,männlich,266112
2022,80,weiblich,347684
2022,80,Insgesamt,613796
2022,81,männlich,305499
2022,81,weiblich,414464
2022,81,Insgesamt,719963
2022,82,männlich,299012
2022,82,weiblich,423193
2022,82,Insgesamt,722205
2022,83,männlich,275000
2022,83,weiblich,400973
2022,83,Insgesamt,675973
2022,84,männlich,234936
2022,84,weiblich,354576
2022,84,Insgesamt,589512
2022,85 +,männlich,928182
2022,85 +,weiblich,1771254
2022,85 +,Insgesamt,2699436
2022,Insgesamt,männlich,41000000
2022,Insgesamt,weiblich,42000000
2022,Insgesamt,Insgesamt,83118501
2023,unter 1 Jahr,männlich,353628
2023,unter 1 Jahr,weiblich,336206
2023,unter 1 Jahr,Insgesamt,689834
2023,1,männlich,379274
2023,1,weiblich,360122
2023,1,Insgesamt,739396
2023,2,männlich,406562
2023,2,weiblich,386548
2023,2,Insgesamt,793110
2023,3,männlich,400253
2023,3,weiblich,379748
2023,3,Insgesamt,780001
2023,4,männlich,404553
2023,4,weiblich,384465
2023,4,Insgesamt,789018
2023,5,männlich,411591
2023,5,weiblich,392390
2023,5,Insgesamt,803981
2023,6,männlich,415861
2023,6,weiblich,396107
2023,6,Insgesamt,811968
2023,7,männlich,418948
2023,7,weiblich,400480
2023,7,Insgesamt,819428
2023,8,männlich,408960
2023,8,weiblich,387845
2023,8,Insgesamt,796805
2023,9,männlich,405825
2023,9,weiblich,386073
2023,9,Insgesamt,791898
2023,10,männlich,392642
2023,10,weiblich,372775
2023,10,Insgesamt,765417
2023,11,männlich,393806
2023,11,weiblich,372416
2023,11,Insgesamt,766222
2023,12,männlich,387405
2023,12,weiblich,367274
2023,12,Insgesamt,754679
2023,13,männlich,396931
2023,13,weiblich,376477
2023,13,Insgesamt,773408
2023,14,männlich,392607
2023,14,weiblich,369974
2023,14,Insgesamt,762581
2023,15,männlich,403090
2023,15,weiblich,379532
2023,15,Insgesamt,782622
2023,16,männlich,405178
2023,16,weiblich,375973
2023,16,Insgesamt,781151
2023,17,männlich,403208
2023,17,weiblich,369443
2023,17,Insgesamt,772651
2023,18,männlich,414810
2023,18,weiblich,378161
2023,18,Insgesamt,792971
2023,19,männlich,425207
2023,19,weiblich,391108
2023,19,Insgesamt,816315
2023,20,männlich,419725
2023,20,weiblich,393310
2023,20,Insgesamt,813035
2023,21,männlich,433967
2023,21,weiblich,403182
2023,21,Insgesamt,837149
2023,22,männlich,453064
2023,22,weiblich,417066
2023,22,Insgesamt,870130
2023,23,männlich,486083
2023,23,weiblich,442834
2023,23,Insgesamt,928917
2023,24,männlich,500132
2023,24,weiblich,446655
2023,24,Insgesamt,946787
2023,25,männlich,511841
2023,25,weiblich,461454
2023,25,Insgesamt,973295
2023,26,männlich,525730
2023,26,weiblich,476857
2023,26,Insgesamt,1002587
2023,27,männlich,515266
2023,27,weiblich,470389
2023,27,Insgesamt,985655
2023,28,männlich,504839
2023,28,weiblich,462616
2023,28,Insgesamt,967455
2023,29,männlich,508016
2023,29,weiblich,468757
2023,29,Insgesamt,976773
2023,30,männlich,521000
2023,30,weiblich,484785
2023,30,Insgesamt,1005785
2023,31,männlich,529206
2023,31,weiblich,495898
2023,31,Insgesamt,1025104
2023,32,männlich,542661
2023,32,weiblich,510920
2023,32,Insgesamt,1053581
2023,33,männlich,589024
2023,33,weiblich,556096
2023,33,Insgesamt,1145120
2023,34,männlich,581160
2023,34,weiblich,552101
2023,34,Insgesamt,1133261
2023,35,männlich,594674
2023,35,weiblich,564998
2023,35,Insgesamt,1159672
2023,36,männlich,582378
2023,36,weiblich,555523
2023,36,Insgesamt,1137901
2023,37,männlich,569579
2023,37,weiblich,550457
2023,37,Insgesamt,1120036
2023,38,männlich,553021
2023,38,weiblich,534394
2023,38,Insgesamt,1087415
2023,39,männlich,547311
2023,39,weiblich,532659
2023,39,Insgesamt,1079970
2023,40,männlich,545696
2023,40,weiblich,534203
2023,40,Insgesamt,1079899
2023,41,männlich,553123
2023,41,weiblich,543141
2023,41,Insgesamt,1096264
2023,42,männlich,543765
2023,42,weiblich,540689
2023,42,Insgesamt,1084454
2023,43,männlich,544364
2023,43,weiblich,541412
2023,43,Insgesamt,1085776
2023,44,männlich,516857
2023,44,weiblich,514963
2023,44,Insgesamt,1031820
2023,45,männlich,508278
2023,45,weiblich,505546
2023,45,Insgesamt,1013824
2023,46,männlich,501424
2023,46,weiblich,498038
2023,46,Insgesamt,999462
2023,47,männlich,488715
2023,47,weiblich,488580
2023,47,Insgesamt,977295
2023,48,männlich,474635
2023,48,weiblich,473929
2023,48,Insgesamt,948564
2023,49,männlich,478308
2023,49,weiblich,479569
2023,49,Insgesamt,957877
2023,50,männlich,479005
2023,50,weiblich,480572
2023,50,Insgesamt,959577
2023,51,männlich,518420
2023,51,weiblich,519520
2023,51,Insgesamt,1037940
2023,52,männlich,570874
2023,52,weiblich,570955
2023,52,Insgesamt,1141829
2023,53,männlich,588791
2023,53,weiblich,588897
2023,53,Insgesamt,1177688
2023,54,männlich,630717
2023,54,weiblich,626241
2023,54,Insgesamt,1256958
2023,55,männlich,656504
2023,55,weiblich,650990
2023,55,Insgesamt,1307494
2023,56,männlich,667644
2023,56,weiblich,663879
2023,56,Insgesamt,1331523
2023,57,männlich,681024
2023,57,weiblich,677785
2023,57,Insgesamt,1358809
2023,58,männlich,677570
2023,58,weiblich,674946
2023,58,Insgesamt,1352516
2023,59,männlich,683041
2023,59,weiblich,686382
2023,59,Insgesamt,1369423
2023,60,männlich,671115
2023,60,weiblich,678330
2023,60,Insgesamt,1349445
2023,61,männlich,646051
2023,61,weiblich,658846
2023,61,Insgesamt,1304897
2023,62,männlich,631384
2023,62,weiblich,650113
2023,62,Insgesamt,1281497
2023,63,männlich,600012
2023,63,weiblich,626797
2023,63,Insgesamt,1226809
2023,64,männlich,575973
2023,64,weiblich,606751
2023,64,Insgesamt,1182724
2023,65,männlich,536707
2023,65,weiblich,569514
2023,65,Insgesamt,1106221
2023,66,männlich,520208
2023,66,weiblich,553846
2023,66,Insgesamt,1074054
2023,67,männlich,502110
2023,67,weiblich,537595
2023,67,Insgesamt,1039705
2023,68,männlich,475772
2023,68,weiblich,519607
2023,68,Insgesamt,995379
2023,69,männlich,456113
2023,69,weiblich,509203
2023,69,Insgesamt,965316
2023,70,männlich,431264
2023,70,weiblich,490243
2023,70,Insgesamt,921507
2023,71,männlich,422976
2023,71,weiblich,485331
2023,71,Insgesamt,908307
2023,72,männlich,406882
2023,72,weiblich,471223
2023,72,Insgesamt,878105
2023,73,männlich,397093
2023,73,weiblich,465559
2023,73,Insgesamt,862652
2023,74,männlich,375910
2023,74,weiblich,442484
2023,74,Insgesamt,818394
2023,75,männlich,335947
2023,75,weiblich,396071
2023,75,Insgesamt,732018
2023,76,männlich,305499
2023,76,weiblich,367701
2023,76,Insgesamt,673200
2023,77,männlich,255516
2023,77,weiblich,314885
2023,77,Insgesamt,570401
2023,78,männlich,214748
2023,78,weiblich,273009
2023,78,Insgesamt,487757
2023,79,männlich,278449
2023,79,weiblich,356129
2023,79,Insgesamt,634578
2023,80,männlich,270895
2023,80,weiblich,352556
2023,80,Insgesamt,623451
2023,81,männlich,249824
2023,81,weiblich,333891
2023,81,Insgesamt,583715
2023,82,männlich,285079
2023,82,weiblich,396079
2023,82,Insgesamt,681158
2023,83,männlich,276407
2023,83,weiblich,401875
2023,83,Insgesamt,678282
2023,84,männlich,251934
2023,84,weiblich,378250
2023,84,Insgesamt,630184
2023,85 +,männlich,990292
2023,85 +,weiblich,1853921
2023,85 +,Insgesamt,2844213
2023,Insgesamt,männlich,41000000
2023,Insgesamt,weiblich,42000000
2023,Insgesamt,Insgesamt,83456045
2024,unter 1 Jahr,männlich,345711
2024,unter 1 Jahr,weiblich,327669
2024,unter 1 Jahr,Insgesamt,673380
2024,1,männlich,359324
2024,1,weiblich,341616
2024,1,Insgesamt,700940
2024,2,männlich,381737
2024,2,weiblich,362425
2024,2,Insgesamt,744162
2024,3,männlich,408588
2024,3,weiblich,388442
2024,3,Insgesamt,797030
2024,4,männlich,401941
2024,4,weiblich,381675
2024,4,Insgesamt,783616
2024,5,männlich,406334
2024,5,weiblich,386208
2024,5,Insgesamt,792542
2024,6,männlich,412788
2024,6,weiblich,393635
2024,6,Insgesamt,806423
2024,7,männlich,417958
2024,7,weiblich,398060
2024,7,Insgesamt,816018
2024,8,männlich,421468
2024,8,weiblich,402942
2024,8,Insgesamt,824410
2024,9,männlich,411928
2024,9,weiblich,390245
2024,9,Insgesamt,802173
2024,10,männlich,408704
2024,10,weiblich,388660
2024,10,Insgesamt,797364
2024,11,männlich,395693
2024,11,weiblich,375313
2024,11,Insgesamt,771006
2024,12,männlich,396748
2024,12,weiblich,374992
2024,12,Insgesamt,771740
2024,13,männlich,390569
2024,13,weiblich,369492
2024,13,Insgesamt,760061
2024,14,männlich,400445
2024,14,weiblich,378585
2024,14,Insgesamt,779030
2024,15,männlich,396987
2024,15,weiblich,372470
2024,15,Insgesamt,769457
2024,16,männlich,410051
2024,16,weiblich,382290
2024,16,Insgesamt,792341
2024,17,männlich,414762
2024,17,weiblich,378587
2024,17,Insgesamt,793349
2024,18,männlich,417380
2024,18,weiblich,375521
2024,18,Insgesamt,792901
2024,19,männlich,428525
2024,19,weiblich,389474
2024,19,Insgesamt,817999
2024,20,männlich,439038
2024,20,weiblich,404278
2024,20,Insgesamt,843316
2024,21,männlich,431611
2024,21,weiblich,403296
2024,21,Insgesamt,834907
2024,22,männlich,445743
2024,22,weiblich,412099
2024,22,Insgesamt,857842
2024,23,männlich,466383
2024,23,weiblich,427140
2024,23,Insgesamt,893523
2024,24,männlich,499156
2024,24,weiblich,453404
2024,24,Insgesamt,952560
2024,25,männlich,512103
2024,25,weiblich,456360
2024,25,Insgesamt,968463
2024,26,männlich,522924
2024,26,weiblich,471421
2024,26,Insgesamt,994345
2024,27,männlich,534901
2024,27,weiblich,485393
2024,27,Insgesamt,1020294
2024,28,männlich,522998
2024,28,weiblich,478003
2024,28,Insgesamt,1001001
2024,29,männlich,511731
2024,29,weiblich,469159
2024,29,Insgesamt,980890
2024,30,männlich,513580
2024,30,weiblich,474708
2024,30,Insgesamt,988288
2024,31,männlich,525469
2024,31,weiblich,489720
2024,31,Insgesamt,1015189
2024,32,männlich,533276
2024,32,weiblich,500114
2024,32,Insgesamt,1033390
2024,33,männlich,545896
2024,33,weiblich,514613
2024,33,Insgesamt,1060509
2024,34,männlich,591948
2024,34,weiblich,559939
2024,34,Insgesamt,1151887
2024,35,männlich,583980
2024,35,weiblich,555340
2024,35,Insgesamt,1139320
2024,36,männlich,597408
2024,36,weiblich,568090
2024,36,Insgesamt,1165498
2024,37,männlich,584733
2024,37,weiblich,558292
2024,37,Insgesamt,1143025
2024,38,männlich,571609
2024,38,weiblich,553313
2024,38,Insgesamt,1124922
2024,39,männlich,554834
2024,39,weiblich,537232
2024,39,Insgesamt,1092066
2024,40,männlich,548698
2024,40,weiblich,534827
2024,40,Insgesamt,1083525
2024,41,männlich,547239
2024,41,weiblich,536219
2024,41,Insgesamt,1083458
2024,42,männlich,554229
2024,42,weiblich,545065
2024,42,Insgesamt,1099294
2024,43,männlich,544539
2024,43,weiblich,542203
2024,43,Insgesamt,1086742
2024,44,männlich,545081
2024,44,weiblich,542920
2024,44,Insgesamt,1088001
2024,45,männlich,516796
2024,45,weiblich,516049
2024,45,Insgesamt,1032845
2024,46,männlich,507549
2024,46,weiblich,506496
2024,46,Insgesamt,1014045
2024,47,männlich,500753
2024,47,weiblich,498734
2024,47,Insgesamt,999487
2024,48,männlich,487580
2024,48,weiblich,489125
2024,48,Insgesamt,976705
2024,49,männlich,473306
2024,49,weiblich,474209
2024,49,Insgesamt,947515
2024,50,männlich,476712
2024,50,weiblich,479635
2024,50,Insgesamt,956347
2024,51,männlich,477107
2024,51,weiblich,480293
